tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
9606	Homo sapiens	151648	0	live	SGO1	CAID, NY-BR-85, SGO, SGOL1	shugoshin 1	shugoshin 1|serologically defined breast cancer antigen NY-BR-85|shugoshin 1AB protein|shugoshin 1CD protein|shugoshin 1EF protein|shugoshin 1GH protein|shugoshin 1KL protein	3p24.3	3	NC_000003.12	20160593	20186886	minus	10	609168	
9606	Homo sapiens	5243	0	live	ABCB1	ABC20, CD243, CLCS, GP170, MDR1, P-GP, PGY1, p-170	ATP binding cassette subfamily B member 1	ATP-dependent translocase ABCB1|ATP-binding cassette, sub-family B (MDR/TAP), member 1|P-glycoprotein 1|colchicin sensitivity|doxorubicin resistance|multidrug resistance protein 1|phospholipid transporter ABCB1	7q21.12	7	NC_000007.14	87503017	87713295	minus	32	171050	
9606	Homo sapiens	4790	0	live	NFKB1	CVID12, EBP-1, KBF1, NF-kB, NF-kB1, NF-kappa-B1, NF-kappaB, NF-kappabeta, NFKB-p105, NFKB-p50, NFkappaB	nuclear factor kappa B subunit 1	nuclear factor NF-kappa-B p105 subunit|DNA-binding factor KBF1|nuclear factor NF-kappa-B p50 subunit|nuclear factor kappa-B DNA binding subunit|nuclear factor of kappa light polypeptide gene enhancer in B-cells 1	4q24	4	NC_000004.12	102501359	102617302	plus	27	164011	
9606	Homo sapiens	29086	0	live	BABAM1	C19orf62, HSPC142, MERIT40, NBA1	BRISC and BRCA1 A complex member 1	BRISC and BRCA1-A complex member 1|BRCA1-A complex subunit MERIT40|mediator of RAP80 interactions and targeting subunit of 40 kDa|mediator of Rap80 interactions and targeting 40 kDa|new component of the BRCA1-A complex|new component of the BRCAA1 A complex	19p13.11	19	NC_000019.10	17267443	17279337	plus	9	612766	
9606	Homo sapiens	3553	0	live	IL1B	IL-1, IL1-BETA, IL1F2, IL1beta	interleukin 1 beta	interleukin-1 beta|IL-1 beta|catabolin|interleukin 1beta|preinterleukin 1 beta|pro-interleukin-1-beta	2q14.1	2	NC_000002.12	112829751	112836779	minus	8	147720	
9606	Homo sapiens	1499	0	live	CTNNB1	CTNNB, EVR7, MRD19, NEDSDV, armadillo	catenin beta 1	catenin beta-1|catenin (cadherin-associated protein), beta 1, 88kDa	3p22.1	3	NC_000003.12	41199505	41240443	plus	21	116806	
9606	Homo sapiens	5728	0	live	PTEN	10q23del, BZS, CWS1, DEC, GLM2, MHAM, MMAC11, PTENbeta, TEP1, PTEN	phosphatase and tensin homolog	phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN|MMAC1 phosphatase and tensin homolog deleted on chromosome 10|PTEN variant PTEN-K267Rfs*9|PTEN variant PTEN-L247*|PTEN variant PTEN-R234Afs*11|PTENepsilon|inositol polyphosphate 3-phosphatase|mitochondrial PTENalpha|mitochondrial phosphatase and tensin protein alpha|mutated in multiple advanced cancers 1|phosphatase and tensin-like protein|phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN|protein tyrosine phosphatase	10q23.31	10	NC_000010.11	87863625	87971930	plus	10	601728	
9606	Homo sapiens	7099	0	live	TLR4	ARMD10, CD284, TLR-4, TOLL	toll like receptor 4	toll-like receptor 4|hToll|homolog of Drosophila toll|toll like receptor 4 protein	9q33.1	9	NC_000009.12	117704403	117724735	plus	4	603030	
9606	Homo sapiens	57178	0	live	ZMIZ1	MIZ, NEDDFSA, RAI17, TRAFIP10, ZIMP10	zinc finger MIZ-type containing 1	zinc finger MIZ domain-containing protein 1|retinoic acid induced 17|zinc finger-containing, Miz1, PIAS-like protein on chromosome 10	10q22.3	10	NC_000010.11	79068966	79316519	plus	27	607159	
9606	Homo sapiens	10286	0	live	BCAS2	DAM1, SPF27, Snt309	BCAS2 pre-mRNA processing factor	pre-mRNA-splicing factor SPF27|DNA amplified in mammary carcinoma 1 protein|breast carcinoma amplified sequence 2|spliceosome associated protein, amplified in breast cancer|spliceosome-associated protein SPF 27	1p13.2	1	NC_000001.11	114567557	114581615	minus	7	605783	
9606	Homo sapiens	2272	0	live	FHIT	AP3Aase, FRA3B	fragile histidine triad diadenosine triphosphatase	bis(5'-adenosyl)-triphosphatase|AP3A hydrolase|adenosine 5'-monophosphoramidase FHIT|adenylylsulfatase|adenylylsulfate-ammonia adenylyltransferase|diadenosine 5',5'''-P1,P3-triphosphate hydrolase|dinucleosidetriphosphatase	3p14.2	3	NC_000003.12	59747277	61251452	minus	17	601153	
9606	Homo sapiens	5743	0	live	PTGS2	COX-2, COX2, GRIPGHS, PGG/HS, PGHS-2, PHS-2, hCox-2	prostaglandin-endoperoxide synthase 2	prostaglandin G/H synthase 2|PGH synthase 2|PHS II|cyclooxygenase 2|cyclooxygenase 2b|prostaglandin H2 synthase 2|prostaglandin-endoperoxide synthase 2 (prostaglandin G/H synthase and cyclooxygenase)	1q31.1	1	NC_000001.11	186671791	186680423	minus	10	600262	
9606	Homo sapiens	4846	0	live	NOS3	ECNOS, eNOS	nitric oxide synthase 3	nitric oxide synthase 3|EC-NOS|NOS type III|NOSIII|cNOS|constitutive NOS|endothelial NOS|nitric oxide synthase 3 (endothelial cell)	7q36.1	7	NC_000007.14	150991017	151014588	plus	28	163729	
9606	Homo sapiens	4137	0	live	MAPT	DDPAC, FTDP-17L, MSTD, MTBT1, MTBT2, PPND, PPP1R103, TAU, Tau-PHF6, tau-40, MAPT	microtubule associated protein tau	microtubule-associated protein tau|G protein beta1/gamma2 subunit-interacting factor 1|PHF-tau|Tau-derived paired helical filament hexapeptide|neurofibrillary tangle protein|paired helical filament-tau|protein phosphatase 1, regulatory subunit 103	17q21.31	17	NC_000017.11	45894554	46028334	plus	16	157140	
9606	Homo sapiens	3576	0	live	CXCL8	GCP-1, GCP1, IL8, LECT, LUCT, LYNAP, MDNCF, MONAP, NAF, NAP-1, NAP1, SCYB8	C-X-C motif chemokine ligand 8	interleukin-8|T-cell chemotactic factor|alveolar macrophage chemotactic factor I|beta endothelial cell-derived neutrophil activating peptide|beta-thromboglobulin-like protein|chemokine (C-X-C motif) ligand 8|emoctakin|granulocyte chemotactic protein 1|interleukin 8|lung giant cell carcinoma-derived chemotactic protein|lymphocyte derived neutrophil activating peptide|monocyte-derived neutrophil chemotactic factor|monocyte-derived neutrophil-activating peptide|neutrophil-activating peptide 1|small inducible cytokine subfamily B, member 8|tumor necrosis factor-induced gene 1	4q13.3	4	NC_000004.12	73740569	73743716	plus	3	146930	
9606	Homo sapiens	1312	0	live	COMT	HEL-S-98n	catechol-O-methyltransferase	catechol O-methyltransferase|epididymis secretory sperm binding protein Li 98n|testicular tissue protein Li 42	22q11.21	22	NC_000022.11	19941772	19969975	plus	8	116790	
9606	Homo sapiens	2475	0	live	MTOR	FRAP, FRAP1, FRAP2, RAFT1, RAPT1, SKS	mechanistic target of rapamycin kinase	serine/threonine-protein kinase mTOR|FK506 binding protein 12-rapamycin associated protein 2|FK506-binding protein 12-rapamycin complex-associated protein 1|FKBP-rapamycin associated protein|FKBP12-rapamycin complex-associated protein 1|mammalian target of rapamycin|mechanistic target of rapamycin (serine/threonine kinase)|rapamycin and FKBP12 target 1|rapamycin associated protein FRAP2|rapamycin target protein 1	1p36.22	1	NC_000001.11	11106535	11262551	minus	60	601231	
9606	Homo sapiens	5468	0	live	PPARG	CIMT1, GLM1, NR1C31, PPARG2, PPARG5, PPARgamma, PPARG	peroxisome proliferator activated receptor gamma	peroxisome proliferator-activated receptor gamma|PPAR-gamma|nuclear receptor subfamily 1 group C member 3|peroxisome proliferator-activated receptor-gamma 5|peroxisome proliferator-activated receptor-gamma splicing	3p25.2	3	NC_000003.12	12287368	12434344	plus	14	601487	
9606	Homo sapiens	999	0	live	CDH1	Arc-1, BCDS1, CD324, CDHE, ECAD, LCAM, UVO	cadherin 1	cadherin-1|CAM 120/80|E-cadherin 1|cadherin 1, E-cadherin (epithelial)|cadherin 1, type 1, E-cadherin (epithelial)|calcium-dependent adhesion protein, epithelial|cell-CAM 120/80|epididymis secretory sperm binding protein|epithelial cadherin|uvomorulin	16q22.1	16	NC_000016.10	68737292	68835537	plus	16	192090	
9606	Homo sapiens	79791	0	live	FBXO31	FBX14, FBXO14, Fbx31, MRT45, pp2386	F-box protein 31	F-box only protein 31|SCF ubiquitin ligase specificity factor|putative breast cancer tumor-suppressor	16q24.2	16	NC_000016.10	87326987	87392121	minus	11	609102	
9606	Homo sapiens	3952	0	live	LEP	LEPD, OB, OBS	leptin	leptin|leptin (murine obesity homolog)|leptin (obesity homolog, mouse)|obese protein|obese, mouse, homolog of|obesity factor	7q32.1	7	NC_000007.14	128241278	128257629	plus	3	164160	
9606	Homo sapiens	596	0	live	BCL2	Bcl-2, PPP1R50	BCL2 apoptosis regulator	apoptosis regulator Bcl-2|B-cell CLL/lymphoma 2|protein phosphatase 1, regulatory subunit 50	18q21.33	18	NC_000018.10	63123346	63320090	minus	4	151430	
9606	Homo sapiens	80129	0	live	CCDC170	C6orf97, bA282P11.1	coiled-coil domain containing 170	coiled-coil domain-containing protein 170	6q25.1	6	NC_000006.12	151494017	151621193	plus	12		
9606	Homo sapiens	351	0	live	APP	AAA, ABETA, ABPP, AD1I, CTFgamma, CVAP, PN-II, PN2, alpha-sAPP, preA4, APP	amyloid beta precursor protein	amyloid-beta precursor protein|alzheimer disease amyloid A4 protein homolog|alzheimer disease amyloid protein|amyloid beta (A4) precursor protein|amyloid beta A4 protein|amyloid precursor protein|beta-amyloid peptide|beta-amyloid peptide(1-40)|beta-amyloid peptide(1-42)|beta-amyloid precursor protein|cerebral vascular amyloid peptide|peptidase nexin-II|protease nexin-II|testicular tissue protein Li 2	21q21.3	21	NC_000021.9	25880550	26171128	minus	20	104760	
9606	Homo sapiens	7852	0	live	CXCR4	CD184, D2S201E, FB22, HM89, HSY3RR, LAP-3, LAP3, LCR1, LESTR, NPY3R, NPYR, NPYRL, NPYY3R, WHIM, WHIMS, WHIMS1	C-X-C motif chemokine receptor 4	C-X-C chemokine receptor type 4|CD184 antigen|LPS-associated protein 3|SDF-1 receptor|chemokine (C-X-C motif) receptor 4|fusin|leukocyte-derived seven transmembrane domain receptor|lipopolysaccharide-associated protein 3|neuropeptide Y receptor Y3|neuropeptide Y3 receptor|seven transmembrane helix receptor|seven-transmembrane-segment receptor, spleen|stromal cell-derived factor 1 receptor	2q22.1	2	NC_000002.12	136114349	136118149	minus	4	162643	
9606	Homo sapiens	3458	0	live	IFNG	IFG, IFI, IMD69	interferon gamma	interferon gamma|IFN-gamma|immune interferon	12q15	12	NC_000012.12	68154768	68159740	minus	4	147570	
9606	Homo sapiens	4780	0	live	NFE2L2	HEBP1, IMDDHH, NRF2, Nrf-2	NFE2 like bZIP transcription factor 2	nuclear factor erythroid 2-related factor 2|nuclear factor erythroid-derived 2-like 2|nuclear factor, erythroid 2 like 2	2q31.2	2	NC_000002.12	177230303	177264727	minus	6	600492	
9606	Homo sapiens	7515	0	live	XRCC1	RCC, SCAR26	X-ray repair cross complementing 1	DNA repair protein XRCC1|X-ray repair complementing defective repair in Chinese hamster cells 1|X-ray repair cross-complementing protein 1	19q13.31	19	NC_000019.10	43543311	43575527	minus	17	194360	
9606	Homo sapiens	3717	0	live	JAK2	JTK10	Janus kinase 2	tyrosine-protein kinase JAK2|JAK-2|Janus kinase 2 (a protein tyrosine kinase)	9p24.1	9	NC_000009.12	4984390	5129948	plus	28	147796	
9606	Homo sapiens	56672	0	live	AKIP1	BCA3, C11orf17	A-kinase interacting protein 1	A-kinase-interacting protein 1|A kinase (PRKA) interacting protein 1|breast cancer associated gene 3|koyt binding protein 1|koyt binding protein 2|koyt binding protein 3|proline-rich protein BCA3	11p15.4	11	NC_000011.10	8911189	8920079	plus	5	609191	
9606	Homo sapiens	5268	0	live	SERPINB5	PI5, maspin	serpin family B member 5	serpin B5|PI-5|peptidase inhibitor 5|protease inhibitor 5 (maspin)|serine (or cysteine) proteinase inhibitor, clade B (ovalbumin), member 5|serpin peptidase inhibitor, clade B (ovalbumin), member 5	18q21.33	18	NC_000018.10	63476958	63505085	plus	8	154790	
9606	Homo sapiens	2944	0	live	GSTM1	GST1-1, GSTM1a-1a, GSTM1b-1b, GTH4, GTM1, H-B, MU, MU-1, GSTM1	glutathione S-transferase mu 1	glutathione S-transferase Mu 1|GST HB subunit 4|GST class-mu 1|HB subunit 4|S-(hydroxyalkyl)glutathione lyase|glutathione S-alkyltransferase|glutathione S-aralkyltransferase|glutathione S-aryltransferase|glutathione S-transferase M1	1p13.3	1	NC_000001.11	109687817	109693745	plus	8	138350	
9606	Homo sapiens	4193	0	live	MDM2	ACTFS, HDMX, LSKB, hdm2	MDM2 proto-oncogene	E3 ubiquitin-protein ligase Mdm2|MDM2 oncogene, E3 ubiquitin protein ligase|MDM2 proto-oncogene, E3 ubiquitin protein ligase|Mdm2, p53 E3 ubiquitin protein ligase homolog|Mdm2, transformed 3T3 cell double minute 2, p53 binding protein|double minute 2, human homolog of; p53-binding protein|oncoprotein Mdm2	12q15	12	NC_000012.12	68808172	68850686	plus	12	164785	
9606	Homo sapiens	51742	0	live	ARID4B	BCAA, BRCAA1, RBBP1L1, RBP1L1, SAP180	AT-rich interaction domain 4B	AT-rich interactive domain-containing protein 4B|180 kDa Sin3-associated polypeptide|ARID domain-containing protein 4B|AT rich interactive domain 4B (RBP1-like)|Rb-binding protein homolog|SIN3A-associated protein 180|breast cancer-associated antigen 1|breast cancer-associated antigen BRCAA1|breast carcinoma-associated antigen|histone deacetylase complex subunit SAP180|retinoblastoma-binding protein 1-like 1|sin3-associated polypeptide p180	1q42.3	1	NC_000001.11	235166902	235328179	minus	28	609696	
9606	Homo sapiens	3605	0	live	IL17A	CTLA-8, CTLA8, IL-17, IL-17A, IL17, ILA17	interleukin 17A	interleukin-17A|cytotoxic T-lymphocyte-associated antigen 8|cytotoxic T-lymphocyte-associated protein 8|interleukin 17 (cytotoxic T-lymphocyte-associated serine esterase 8)|interleukin-17	6p12.2	6	NC_000006.12	52186375	52190638	plus	3	603149	
9606	Homo sapiens	4313	0	live	MMP2	CLG4, CLG4A, MMP-2, MMP-II, MONA, TBE-1	matrix metallopeptidase 2	72 kDa type IV collagenase|collagenase type IV-A|matrix metallopeptidase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)|matrix metalloproteinase-2|matrix metalloproteinase-II|neutrophil gelatinase	16q12.2	16	NC_000016.10	55478830	55506691	plus	17	120360	
9606	Homo sapiens	23411	0	live	SIRT1	SIR2, SIR2L1, SIR2alpha	sirtuin 1	NAD-dependent protein deacetylase sirtuin-1|NAD-dependent protein deacylase sirtuin-1|SIR2-like protein 1|regulatory protein SIR2 homolog 1|sirtuin type 1	10q21.3	10	NC_000010.11	67884656	67918390	plus	11	604479	
9606	Homo sapiens	54790	0	live	TET2	IMD75, KIAA1546, MDS	tet methylcytosine dioxygenase 2	methylcytosine dioxygenase TET2|probable methylcytosine dioxygenase TET2|ten-eleven translocation 2|tet oncogene family member 2	4q24	4	NC_000004.12	105145875	105279803	plus	14	612839	
9606	Homo sapiens	406991	0	live	MIR21	MIRN21, hsa-mir-21, miR-21, miRNA21	microRNA 21		17q23.1	17	NC_000017.11	59841266	59841337	plus	1	611020	
9606	Homo sapiens	26057	0	live	ANKRD17	CAGS, GTAR, MASK2, NY-BR-16	ankyrin repeat domain 17	ankyrin repeat domain-containing protein 17|gene trap ankyrin repeat protein|serologically defined breast cancer antigen NY-BR-16	4q13.3	4	NC_000004.12	73073376	73258798	minus	39	615929	
9606	Homo sapiens	5594	0	live	MAPK1	ERK, ERK-2, ERK2, ERT1, MAPK2, NS13, P42MAPK, PRKM1, PRKM2, p38, p40, p41, p41mapk, p42-MAPK	mitogen-activated protein kinase 1	mitogen-activated protein kinase 1|MAP kinase 1|MAP kinase 2|MAPK 2|extracellular signal-regulated kinase 2|mitogen-activated protein kinase 2|protein tyrosine kinase ERK2	22q11.22	22	NC_000022.11	21759657	21867680	minus	9	176948	
9606	Homo sapiens	6347	0	live	CCL2	GDCF-2, HC11, HSMCR30, MCAF, MCP-1, MCP1, SCYA2, SMC-CF	C-C motif chemokine ligand 2	C-C motif chemokine 2|chemokine (C-C motif) ligand 2|monocyte chemoattractant protein-1|monocyte chemotactic and activating factor|monocyte chemotactic protein 1|monocyte secretory protein JE|small inducible cytokine A2 (monocyte chemotactic protein 1, homologous to mouse Sig-je)|small inducible cytokine subfamily A (Cys-Cys), member 2|small-inducible cytokine A2	17q12	17	NC_000017.11	34255285	34257203	plus	3	158105	
9606	Homo sapiens	643714	0	live	CASC16	LINC00918	cancer susceptibility 16	cancer susceptibility 16 (non-protein coding)|cancer susceptibility candidate 16 (non-protein coding)|long intergenic non-protein coding RNA 918	16q12.1-q12.2	16	NC_000016.10	52552087	52606975	minus	4		
9606	Homo sapiens	5290	0	live	PIK3CA	CCM4, CLAPO, CLOVE, CWS5, HMH, MCAP, MCM, MCMTC, PI3K, PI3K-alpha, p110-alpha	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha	phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform|PI3-kinase p110 subunit alpha|mutant phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha|phosphatidylinositol 3-kinase, catalytic, 110-KD, alpha|phosphatidylinositol 3-kinase, catalytic, alpha polypeptide|phosphatidylinositol-4,5-bisphosphate 3-kinase 110 kDa catalytic subunit alpha|phosphoinositide 3-kinase alpha|phosphoinositide-3-kinase, catalytic, alpha polypeptide|ptdIns-3-kinase subunit p110-alpha|serine/threonine protein kinase PIK3CA	3q26.32	3	NC_000003.12	179148126	179240093	plus	22	171834	
9606	Homo sapiens	5054	0	live	SERPINE1	PAI, PAI-1, PAI1, PLANH1	serpin family E member 1	plasminogen activator inhibitor 1|endothelial plasminogen activator inhibitor|serine (or cysteine) proteinase inhibitor, clade E (nexin, plasminogen activator inhibitor type 1), member 1|serpin E1|serpin peptidase inhibitor, clade E (nexin, plasminogen activator inhibitor type 1), member 1	7q22.1	7	NC_000007.14	101127104	101139247	plus	9	173360	
9606	Homo sapiens	3146	0	live	HMGB1	HMG-1, HMG1, HMG3, SBP-1	high mobility group box 1	high mobility group protein B1|Amphoterin|Sulfoglucuronyl carbohydrate binding protein|high-mobility group (nonhistone chromosomal) protein 1	13q12.3	13	NC_000013.11	30456704	30617597	minus	9	163905	
9606	Homo sapiens	5444	0	live	PON1	ESA, MVCD5, PON	paraoxonase 1	serum paraoxonase/arylesterase 1|A-esterase 1|K-45|PON 1|aromatic esterase 1|arylesterase 1|arylesterase B-type|esterase A|paraoxonase B-type|serum aryldiakylphosphatase|serum aryldialkylphosphatase 1	7q21.3	7	NC_000007.14	95297676	95324532	minus	9	168820	
9606	Homo sapiens	26191	0	live	PTPN22	LYP, LYP1, LYP2, PEP.5, PTPN22.6, PTPN8, PTPN22	protein tyrosine phosphatase non-receptor type 22	tyrosine-protein phosphatase non-receptor type 22|PEST-domain phosphatase|hematopoietic cell protein-tyrosine phosphatase 70Z-PEP|lymphoid-specific protein tyrosine phosphatase|protein tyrosine phosphatase, non-receptor type 22 (lymphoid)|protein tyrosine phosphatase, non-receptor type 8	1p13.2	1	NC_000001.11	113813811	113871759	minus	23	600716	
9606	Homo sapiens	1234	0	live	CCR5	CC-CKR-5, CCCKR5, CCR-5, CD195, CKR-5, CKR5, CMKBR5, IDDM22	C-C motif chemokine receptor 5	C-C chemokine receptor type 5|C-C motif chemokine receptor 5 A159A|HIV-1 fusion coreceptor|chemokine (C-C motif) receptor 5|chemokine receptor CCR5|chemokine recptor CCR5 Delta32|chemr13|mutant C-C motif chemokine receptor	3p21.31	3	NC_000003.12	46370142	46376206	plus	3	601373	
9606	Homo sapiens	1026	0	live	CDKN1A	CAP20, CDKN1, CIP1, MDA-6, P21, SDI1, WAF1, p21CIP1	cyclin dependent kinase inhibitor 1A	cyclin-dependent kinase inhibitor 1|CDK-interacting protein 1|CDK-interaction protein 1|DNA synthesis inhibitor|cyclin-dependent kinase inhibitor 1A (p21, Cip1)|melanoma differentiation associated protein 6|wild-type p53-activated fragment 1	6p21.2	6	NC_000006.12	36676463	36687332	plus	6	116899	
9606	Homo sapiens	23641	0	live	LDOC1	BCUR1, Mar7, Mart7, RTL7, SIRH7	LDOC1 regulator of NFKB signaling	protein LDOC1|Sushi-Ichi retrotransposon homolog 7|breast cancer, up-regulated 1|leucine zipper down-regulated in cancer 1|leucine zipper downregulated in cancer|leucine zipper protein down-regulated in cancer cells|mammalian retrotransposon-derived 7|retrotransposon Gag like 7	Xq27.1	X	NC_000023.11	141173235	141177129	minus	1	300402	
